districtid,timeid,dose1,dose2
UP_Hapur,4,23247.0,12847.0
UP_Hapur,5,56200.0,4504.0
UP_Hapur,6,103700.0,22406.0
UP_Hapur,7,116416.0,22283.0
UP_Hardoi,1,14403.0,0.0
UP_Hardoi,2,18042.0,10439.0
UP_Hardoi,3,88134.0,15016.0
UP_Hardoi,4,26845.0,18462.0
UP_Hardoi,5,66121.0,5834.0
UP_Hardoi,6,278594.0,21805.0
UP_Hardoi,7,345137.0,31762.0
UP_Hathras,1,6628.0,0.0
UP_Hathras,2,6842.0,3921.0
UP_Hathras,3,65097.0,5715.0
UP_Hathras,4,20075.0,14568.0
UP_Hathras,5,47020.0,2654.0
UP_Hathras,6,100816.0,19300.0
UP_Hathras,7,140436.0,22244.0
UP_Jalaun,1,6626.0,0.0
UP_Jalaun,2,9472.0,4075.0
UP_Jalaun,3,58641.0,5742.0
UP_Jalaun,4,21585.0,11653.0
UP_Jalaun,5,74858.0,1887.0
UP_Jalaun,6,130066.0,19509.0
UP_Jalaun,7,121700.0,23369.0
UP_Jaunpur,1,14328.0,0.0
UP_Jaunpur,2,22756.0,11782.0
UP_Jaunpur,3,144526.0,8833.0
UP_Jaunpur,4,56017.0,47319.0
UP_Jaunpur,5,75344.0,10764.0
UP_Jaunpur,6,279615.0,44160.0
UP_Jaunpur,7,366117.0,60667.0
UP_Jhansi,1,12573.0,0.0
UP_Jhansi,2,14105.0,8826.0
UP_Jhansi,3,59570.0,11091.0
UP_Jhansi,4,35292.0,21939.0
UP_Jhansi,5,121667.0,2985.0
UP_Jhansi,6,136748.0,35619.0
UP_Jhansi,7,181588.0,38197.0
UP_Kannauj,1,6754.0,0.0
UP_Kannauj,2,7142.0,5042.0
UP_Kannauj,3,39308.0,6889.0
UP_Kannauj,4,8934.0,7601.0
UP_Kannauj,5,46721.0,1351.0
UP_Kannauj,6,134056.0,10146.0
UP_Kannauj,7,141478.0,10104.0
UP_Kanpur Dehat,1,7332.0,0.0
UP_Kanpur Dehat,2,11088.0,5174.0
UP_Kanpur Dehat,3,61061.0,8832.0
UP_Kanpur Dehat,4,14696.0,12400.0
UP_Kanpur Dehat,5,51876.0,3289.0
UP_Kanpur Dehat,6,100187.0,14324.0
UP_Kanpur Dehat,7,147051.0,14748.0
UP_Kanpur Nagar,1,18136.0,0.0
UP_Kanpur Nagar,2,28738.0,10674.0
UP_Kanpur Nagar,3,173052.0,25339.0
UP_Kanpur Nagar,4,124017.0,52408.0
UP_Kanpur Nagar,5,264178.0,27774.0
UP_Kanpur Nagar,6,240259.0,76827.0
UP_Kanpur Nagar,7,282089.0,97284.0
UP_Kasganj,1,5562.0,0.0
UP_Kasganj,2,6917.0,4449.0
UP_Kasganj,3,40637.0,6241.0
UP_Kasganj,4,9917.0,7352.0
UP_Kasganj,5,24220.0,2522.0
UP_Kasganj,6,76933.0,9325.0
UP_Kasganj,7,122584.0,13112.0
UP_Kaushambi,1,5573.0,0.0
UP_Kaushambi,2,9854.0,4645.0
UP_Kaushambi,3,43869.0,5663.0
UP_Kaushambi,4,11525.0,9376.0
UP_Kaushambi,5,30801.0,2963.0
UP_Kaushambi,6,84144.0,11142.0
UP_Kaushambi,7,110874.0,20166.0
UP_Kushinagar,1,11687.0,0.0
UP_Kushinagar,2,16413.0,8477.0
UP_Kushinagar,3,93968.0,12876.0
UP_Kushinagar,4,45437.0,22370.0
UP_Kushinagar,5,70441.0,11800.0
UP_Kushinagar,6,188482.0,30376.0
UP_Kushinagar,7,271670.0,53062.0
UP_Lakhimpur Kheri,1,13502.0,0.0
UP_Lakhimpur Kheri,2,19422.0,8751.0
UP_Lakhimpur Kheri,3,93880.0,11588.0
UP_Lakhimpur Kheri,4,22044.0,16761.0
UP_Lakhimpur Kheri,5,89697.0,7905.0
UP_Lakhimpur Kheri,6,226543.0,25465.0
UP_Lakhimpur Kheri,7,272716.0,25226.0
UP_Lalitpur,1,4478.0,0.0
UP_Lalitpur,2,10029.0,3502.0
UP_Lalitpur,3,43036.0,3120.0
UP_Lalitpur,4,9349.0,6544.0
UP_Lalitpur,5,25872.0,2609.0
UP_Lalitpur,6,85734.0,8091.0
UP_Lalitpur,7,111372.0,10489.0
UP_Lucknow,1,40865.0,0.0
UP_Lucknow,2,55276.0,30108.0
UP_Lucknow,3,273621.0,46829.0
UP_Lucknow,4,144915.0,100954.0
UP_Lucknow,5,408117.0,41041.0
UP_Lucknow,6,368640.0,149739.0
UP_Lucknow,7,422538.0,179010.0
UP_Maharajganj,1,10840.0,0.0
UP_Maharajganj,2,10636.0,6772.0
UP_Maharajganj,3,83718.0,7183.0
UP_Maharajganj,4,29161.0,21364.0
UP_Maharajganj,5,45474.0,4268.0
UP_Maharajganj,6,165889.0,18044.0
UP_Maharajganj,7,186940.0,39219.0
UP_Mahoba,1,3132.0,0.0
UP_Mahoba,2,4824.0,2429.0
UP_Mahoba,3,61203.0,4285.0
UP_Mahoba,4,15281.0,9352.0
UP_Mahoba,5,35751.0,2198.0
UP_Mahoba,6,82170.0,11710.0
UP_Mahoba,7,100953.0,18501.0
UP_Mainpuri,1,9663.0,0.0
UP_Mainpuri,2,9730.0,7143.0
UP_Mainpuri,3,62594.0,4311.0
UP_Mainpuri,4,12744.0,10350.0
UP_Mainpuri,5,29842.0,3640.0
UP_Mainpuri,6,94245.0,14347.0
UP_Mainpuri,7,155416.0,17422.0
UP_Mathura,1,11833.0,0.0
UP_Mathura,2,22221.0,8381.0
UP_Mathura,3,86802.0,6793.0
UP_Mathura,4,58650.0,28376.0
UP_Mathura,5,156957.0,16150.0
UP_Mathura,6,197170.0,35615.0
UP_Mathura,7,177861.0,49676.0
UP_Mau,1,9103.0,0.0
UP_Mau,2,10587.0,6921.0
UP_Mau,3,51012.0,6521.0
UP_Mau,4,26448.0,17695.0
UP_Mau,5,45870.0,6061.0
UP_Mau,6,121030.0,26538.0
UP_Mau,7,170074.0,27451.0
UP_Meerut,1,19487.0,0.0
UP_Meerut,2,31251.0,14127.0
UP_Meerut,3,172903.0,18463.0
UP_Meerut,4,124785.0,54221.0
UP_Meerut,5,283921.0,29974.0
UP_Meerut,6,270782.0,95869.0
UP_Meerut,7,295166.0,102989.0
UP_Mirzapur,1,10964.0,0.0
UP_Mirzapur,2,19665.0,8549.0
UP_Mirzapur,3,82884.0,7532.0
UP_Mirzapur,4,35255.0,24087.0
UP_Mirzapur,5,133901.0,5802.0
UP_Mirzapur,6,207538.0,26608.0
UP_Mirzapur,7,210300.0,33361.0
UP_Moradabad,1,18663.0,0.0
UP_Moradabad,2,16761.0,13410.0
UP_Moradabad,3,90907.0,12468.0
UP_Moradabad,4,41901.0,22020.0
UP_Moradabad,5,167861.0,7665.0
UP_Moradabad,6,151874.0,44869.0
UP_Moradabad,7,189419.0,52375.0
UP_Muzaffarnagar,1,7856.0,0.0
UP_Muzaffarnagar,2,19196.0,5859.0
UP_Muzaffarnagar,3,94574.0,11577.0
UP_Muzaffarnagar,4,35134.0,27545.0
UP_Muzaffarnagar,5,115276.0,10256.0
UP_Muzaffarnagar,6,209549.0,35318.0
UP_Muzaffarnagar,7,215201.0,33970.0
UP_Pilibhit,1,8849.0,0.0
UP_Pilibhit,2,9012.0,6321.0
UP_Pilibhit,3,96724.0,7165.0
UP_Pilibhit,4,42290.0,22599.0
UP_Pilibhit,5,47363.0,8133.0
UP_Pilibhit,6,109410.0,17080.0
UP_Pilibhit,7,159296.0,26834.0
UP_Pratapgarh,1,11162.0,0.0
UP_Pratapgarh,2,13424.0,7200.0
UP_Pratapgarh,3,78102.0,10673.0
UP_Pratapgarh,4,36100.0,22290.0
UP_Pratapgarh,5,58184.0,13108.0
UP_Pratapgarh,6,139817.0,22255.0
UP_Pratapgarh,7,235060.0,30292.0
UP_Prayagraj,1,27490.0,0.0
UP_Prayagraj,2,35776.0,18718.0
UP_Prayagraj,3,169370.0,30682.0
UP_Prayagraj,4,107261.0,46279.0
UP_Prayagraj,5,232044.0,24961.0
UP_Prayagraj,6,243764.0,66901.0
UP_Prayagraj,7,338020.0,90979.0
UP_Rae Bareli,1,11131.0,0.0
UP_Rae Bareli,2,13014.0,7784.0
UP_Rae Bareli,3,85540.0,7006.0
UP_Rae Bareli,4,14918.0,12233.0
UP_Rae Bareli,5,44663.0,3728.0
UP_Rae Bareli,6,126622.0,22616.0
UP_Rae Bareli,7,202502.0,27428.0
UP_Rampur,1,8447.0,0.0
UP_Rampur,2,11402.0,6383.0
UP_Rampur,3,59735.0,10453.0
UP_Rampur,4,23967.0,15115.0
UP_Rampur,5,36828.0,5976.0
UP_Rampur,6,104948.0,13787.0
UP_Rampur,7,155479.0,27478.0
UP_Saharanpur,1,13463.0,0.0
UP_Saharanpur,2,21633.0,10695.0
UP_Saharanpur,3,113551.0,8384.0
UP_Saharanpur,4,72155.0,35513.0
UP_Saharanpur,5,221388.0,6649.0
UP_Saharanpur,6,265826.0,58985.0
UP_Saharanpur,7,232292.0,75018.0
UP_Sambhal,1,6076.0,0.0
UP_Sambhal,2,9794.0,3579.0
UP_Sambhal,3,49812.0,7204.0
UP_Sambhal,4,23213.0,11456.0
UP_Sambhal,5,31043.0,5331.0
UP_Sambhal,6,97720.0,13882.0
UP_Sambhal,7,161593.0,22387.0
UP_Sant Kabir Nagar,1,7166.0,0.0
UP_Sant Kabir Nagar,2,7194.0,5338.0
UP_Sant Kabir Nagar,3,44700.0,5066.0
UP_Sant Kabir Nagar,4,19727.0,11840.0
UP_Sant Kabir Nagar,5,34496.0,2413.0
UP_Sant Kabir Nagar,6,76194.0,12612.0
UP_Sant Kabir Nagar,7,122685.0,16557.0
UP_Shahjahanpur,1,14150.0,0.0
UP_Shahjahanpur,2,16702.0,10238.0
UP_Shahjahanpur,3,95218.0,11662.0
UP_Shahjahanpur,4,39025.0,19152.0
UP_Shahjahanpur,5,109398.0,7052.0
UP_Shahjahanpur,6,144622.0,23053.0
UP_Shahjahanpur,7,192915.0,33688.0
UP_Shamli,1,4141.0,0.0
UP_Shamli,2,10367.0,2810.0
UP_Shamli,3,39212.0,7000.0
UP_Shamli,4,26316.0,10402.0
UP_Shamli,5,48343.0,5434.0
UP_Shamli,6,85438.0,17429.0
UP_Shamli,7,105439.0,21750.0
UP_Shrawasti,1,4929.0,0.0
UP_Shrawasti,2,4883.0,4150.0
UP_Shrawasti,3,33659.0,3176.0
UP_Shrawasti,4,8927.0,7280.0
UP_Shrawasti,5,46367.0,2226.0
UP_Shrawasti,6,119667.0,7208.0
UP_Shrawasti,7,104689.0,11320.0
UP_Siddharthnagar,1,12601.0,0.0
UP_Siddharthnagar,2,14826.0,10224.0
UP_Siddharthnagar,3,105046.0,8719.0
UP_Siddharthnagar,4,34929.0,19136.0
UP_Siddharthnagar,5,88331.0,5804.0
UP_Siddharthnagar,6,242594.0,26331.0
UP_Siddharthnagar,7,226421.0,32351.0
UP_Sitapur,1,15076.0,0.0
UP_Sitapur,2,22708.0,10811.0
UP_Sitapur,3,126470.0,10262.0
UP_Sitapur,4,37636.0,26056.0
UP_Sitapur,5,60147.0,6447.0
UP_Sitapur,6,190520.0,27734.0
UP_Sitapur,7,317114.0,38828.0
UP_Sonbhadra,1,8041.0,0.0
UP_Sonbhadra,2,8799.0,5190.0
UP_Sonbhadra,3,48308.0,7039.0
UP_Sonbhadra,4,20321.0,10943.0
UP_Sonbhadra,5,40401.0,3499.0
UP_Sonbhadra,6,96730.0,18431.0
UP_Sonbhadra,7,121345.0,30223.0
UP_Sultanpur,1,13006.0,0.0
UP_Sultanpur,2,14842.0,9873.0
UP_Sultanpur,3,82823.0,8918.0
UP_Sultanpur,4,27135.0,24159.0
UP_Sultanpur,5,70684.0,6775.0
UP_Sultanpur,6,130010.0,23271.0
UP_Sultanpur,7,163054.0,33544.0
UP_Unnao,1,13251.0,0.0
UP_Unnao,2,14969.0,9889.0
UP_Unnao,3,116547.0,6772.0
UP_Unnao,4,28885.0,19989.0
UP_Unnao,5,44794.0,12325.0
UP_Unnao,6,150623.0,23022.0
UP_Unnao,7,235936.0,38733.0
UP_Varanasi,1,18723.0,0.0
UP_Varanasi,2,33151.0,13349.0
UP_Varanasi,3,137269.0,19762.0
UP_Varanasi,4,111913.0,52756.0
UP_Varanasi,5,236605.0,36120.0
UP_Varanasi,6,284070.0,74830.0
UP_Varanasi,7,283305.0,91294.0
UT_Almora,1,6619.0,0.0
UT_Almora,2,10740.0,5513.0
UT_Almora,3,57734.0,7457.0
UT_Almora,4,58878.0,30238.0
UT_Almora,5,43689.0,4034.0
UT_Almora,6,64766.0,20256.0
UT_Almora,7,76810.0,49370.0
UT_Bageshwar,1,3236.0,0.0
UT_Bageshwar,2,2567.0,3238.0
UT_Bageshwar,3,36158.0,2726.0
UT_Bageshwar,4,23603.0,20785.0
UT_Bageshwar,5,32113.0,782.0
UT_Bageshwar,6,53689.0,14193.0
UT_Bageshwar,7,25110.0,16795.0
UT_Chamoli,1,4901.0,0.0
UT_Chamoli,2,7638.0,3791.0
UT_Chamoli,3,54837.0,5313.0
UT_Chamoli,4,33449.0,28919.0
UT_Chamoli,5,29407.0,683.0
UT_Chamoli,6,57245.0,15126.0
UT_Chamoli,7,51234.0,32714.0
UT_Champawat,1,4086.0,0.0
UT_Champawat,2,4017.0,3123.0
UT_Champawat,3,27739.0,2795.0
UT_Champawat,4,29353.0,12976.0
UT_Champawat,5,31483.0,1263.0
UT_Champawat,6,44859.0,12891.0
UT_Champawat,7,26701.0,22127.0
UT_Dehradun,1,24678.0,0.0
UT_Dehradun,2,31383.0,17838.0
UT_Dehradun,3,208365.0,26724.0
UT_Dehradun,4,137454.0,108284.0
UT_Dehradun,5,149436.0,9380.0
UT_Dehradun,6,199538.0,95838.0
UT_Dehradun,7,316655.0,141059.0
UT_Haridwar,1,19050.0,178.0
UT_Haridwar,2,32861.0,14177.0
UT_Haridwar,3,144294.0,24206.0
UT_Haridwar,4,78963.0,50925.0
UT_Haridwar,5,115662.0,3656.0
UT_Haridwar,6,224281.0,37664.0
UT_Haridwar,7,284160.0,89171.0
UT_Nainital,1,12327.0,0.0
UT_Nainital,2,9876.0,8704.0
UT_Nainital,3,85425.0,10733.0
UT_Nainital,4,84878.0,46828.0
UT_Nainital,5,66716.0,3635.0
UT_Nainital,6,166947.0,34106.0
UT_Nainital,7,134193.0,77526.0
UT_Pauri Garhwal,1,6222.0,1.0
UT_Pauri Garhwal,2,11352.0,5309.0
UT_Pauri Garhwal,3,80545.0,6996.0
UT_Pauri Garhwal,4,55326.0,33895.0
UT_Pauri Garhwal,5,33772.0,960.0
UT_Pauri Garhwal,6,59572.0,26081.0
UT_Pauri Garhwal,7,82609.0,52031.0
UT_Pithoragarh,1,6044.0,0.0
UT_Pithoragarh,2,6690.0,5231.0
UT_Pithoragarh,3,34755.0,6615.0
UT_Pithoragarh,4,35568.0,16662.0
UT_Pithoragarh,5,42436.0,745.0
UT_Pithoragarh,6,61634.0,15249.0
UT_Pithoragarh,7,61419.0,34080.0
UT_Rudraprayag,1,2140.0,0.0
UT_Rudraprayag,2,3642.0,1994.0
UT_Rudraprayag,3,24066.0,2266.0
UT_Rudraprayag,4,29766.0,15147.0
UT_Rudraprayag,5,33396.0,352.0
UT_Rudraprayag,6,48778.0,9509.0
UT_Rudraprayag,7,20503.0,17416.0
UT_Tehri Garhwal,1,6387.0,0.0
UT_Tehri Garhwal,2,4691.0,5417.0
UT_Tehri Garhwal,3,65103.0,4148.0
UT_Tehri Garhwal,4,41819.0,31287.0
UT_Tehri Garhwal,5,34103.0,770.0
UT_Tehri Garhwal,6,72598.0,19588.0
UT_Tehri Garhwal,7,82806.0,39912.0
UT_Udham Singh Nagar,1,11146.0,231.0
UT_Udham Singh Nagar,2,11393.0,7251.0
UT_Udham Singh Nagar,3,102186.0,9051.0
UT_Udham Singh Nagar,4,77948.0,44524.0
UT_Udham Singh Nagar,5,91173.0,2411.0
UT_Udham Singh Nagar,6,184645.0,41479.0
UT_Udham Singh Nagar,7,328635.0,75874.0
UT_Uttarkashi,1,4740.0,0.0
UT_Uttarkashi,2,10121.0,4338.0
UT_Uttarkashi,3,48947.0,8468.0
UT_Uttarkashi,4,21630.0,31852.0
UT_Uttarkashi,5,30325.0,962.0
UT_Uttarkashi,6,58610.0,8443.0
UT_Uttarkashi,7,36813.0,18169.0
WB_Alipurduar,1,10792.0,110.0
WB_Alipurduar,2,27256.0,7136.0
WB_Alipurduar,3,90045.0,16199.0
WB_Alipurduar,4,21287.0,40103.0
WB_Alipurduar,5,87103.0,4272.0
WB_Alipurduar,6,64499.0,45189.0
WB_Alipurduar,7,111668.0,46590.0
WB_Bankura,1,21962.0,65.0
WB_Bankura,2,57275.0,16812.0
WB_Bankura,3,189757.0,27166.0
WB_Bankura,4,25593.0,115358.0
WB_Bankura,5,148953.0,11269.0
WB_Bankura,6,99267.0,93250.0
WB_Bankura,7,273861.0,42409.0
WB_Birbhum,1,13061.0,0.0
WB_Birbhum,2,61382.0,7747.0
WB_Birbhum,3,230931.0,25254.0
WB_Birbhum,4,56258.0,89143.0
WB_Birbhum,5,156361.0,18813.0
WB_Birbhum,6,202792.0,111733.0
WB_Birbhum,7,291682.0,106782.0
WB_Cooch Behar,1,11576.0,0.0
WB_Cooch Behar,2,33878.0,7294.0
WB_Cooch Behar,3,152784.0,14262.0
WB_Cooch Behar,4,25048.0,63233.0
WB_Cooch Behar,5,107105.0,4286.0
WB_Cooch Behar,6,56811.0,70625.0
WB_Cooch Behar,7,107497.0,50546.0
WB_Dakshin Dinajpur,1,11248.0,0.0
WB_Dakshin Dinajpur,2,28082.0,8699.0
WB_Dakshin Dinajpur,3,122102.0,11195.0
WB_Dakshin Dinajpur,4,14386.0,56874.0
WB_Dakshin Dinajpur,5,82517.0,9091.0
WB_Dakshin Dinajpur,6,55255.0,49440.0
WB_Dakshin Dinajpur,7,82912.0,44353.0
WB_Darjeeling,1,14791.0,0.0
WB_Darjeeling,2,44400.0,10231.0
WB_Darjeeling,3,137261.0,25012.0
WB_Darjeeling,4,48160.0,72985.0
WB_Darjeeling,5,144215.0,12556.0
WB_Darjeeling,6,156371.0,73777.0
WB_Darjeeling,7,217888.0,74198.0
WB_Hooghly,1,24589.0,0.0
WB_Hooghly,2,92114.0,18572.0
WB_Hooghly,3,425163.0,40862.0
WB_Hooghly,4,74423.0,209041.0
WB_Hooghly,5,247737.0,25462.0
WB_Hooghly,6,170070.0,221927.0
WB_Hooghly,7,401775.0,125495.0
WB_Howrah,1,20783.0,12.0
WB_Howrah,2,78570.0,16709.0
WB_Howrah,3,272410.0,33954.0
WB_Howrah,4,85040.0,142777.0
WB_Howrah,5,229364.0,17441.0
WB_Howrah,6,281281.0,135281.0
WB_Howrah,7,338754.0,113171.0
WB_Jalpaiguri,1,9614.0,0.0
WB_Jalpaiguri,2,28867.0,7240.0
WB_Jalpaiguri,3,77965.0,17465.0
WB_Jalpaiguri,4,32141.0,37689.0
WB_Jalpaiguri,5,102019.0,4203.0
WB_Jalpaiguri,6,93007.0,33076.0
WB_Jalpaiguri,7,158500.0,53994.0
WB_Jhargram,1,7767.0,15.0
WB_Jhargram,2,16120.0,6379.0
WB_Jhargram,3,31000.0,14808.0
WB_Jhargram,4,9636.0,15583.0
WB_Jhargram,5,53055.0,3679.0
WB_Jhargram,6,62298.0,17309.0
WB_Jhargram,7,72144.0,13380.0
WB_Kalimpong,1,2618.0,0.0
WB_Kalimpong,2,10141.0,2102.0
WB_Kalimpong,3,28728.0,4724.0
WB_Kalimpong,4,11699.0,21192.0
WB_Kalimpong,5,26101.0,766.0
WB_Kalimpong,6,29461.0,10859.0
WB_Kalimpong,7,39310.0,16146.0
WB_Kolkata,1,78333.0,18.0
WB_Kolkata,2,141498.0,55661.0
WB_Kolkata,3,525042.0,76405.0
WB_Kolkata,4,433409.0,318715.0
WB_Kolkata,5,806846.0,84280.0
WB_Kolkata,6,928810.0,347427.0
WB_Kolkata,7,887358.0,477288.0
WB_Malda,1,16016.0,0.0
WB_Malda,2,49849.0,10048.0
WB_Malda,3,163357.0,23465.0
WB_Malda,4,55500.0,65877.0
WB_Malda,5,139893.0,21529.0
WB_Malda,6,118235.0,65315.0
WB_Malda,7,166541.0,82642.0
WB_Murshidabad,1,25053.0,54.0
WB_Murshidabad,2,110025.0,17336.0
WB_Murshidabad,3,311478.0,44586.0
WB_Murshidabad,4,37886.0,133405.0
WB_Murshidabad,5,207592.0,17345.0
WB_Murshidabad,6,149048.0,148090.0
WB_Murshidabad,7,330890.0,133243.0
WB_Nadia,1,24399.0,59.0
WB_Nadia,2,71911.0,17838.0
WB_Nadia,3,247897.0,37596.0
WB_Nadia,4,56831.0,99937.0
WB_Nadia,5,185035.0,10545.0
WB_Nadia,6,136759.0,152901.0
WB_Nadia,7,272127.0,107416.0
WB_North 24 Parganas,1,43529.0,3.0
WB_North 24 Parganas,2,127403.0,30604.0
WB_North 24 Parganas,3,626222.0,50737.0
WB_North 24 Parganas,4,204064.0,306724.0
WB_North 24 Parganas,5,692271.0,37574.0
WB_North 24 Parganas,6,608540.0,306896.0
WB_North 24 Parganas,7,895375.0,301244.0
WB_Paschim Bardhaman,1,14561.0,0.0
WB_Paschim Bardhaman,2,39598.0,11723.0
WB_Paschim Bardhaman,3,146376.0,17572.0
WB_Paschim Bardhaman,4,29486.0,61607.0
WB_Paschim Bardhaman,5,164819.0,8380.0
WB_Paschim Bardhaman,6,153299.0,89972.0
WB_Paschim Bardhaman,7,238555.0,68926.0
WB_Paschim Medinipur,1,22816.0,227.0
WB_Paschim Medinipur,2,61334.0,17569.0
WB_Paschim Medinipur,3,247966.0,37209.0
WB_Paschim Medinipur,4,60945.0,109648.0
WB_Paschim Medinipur,5,192585.0,17223.0
WB_Paschim Medinipur,6,134861.0,117759.0
WB_Paschim Medinipur,7,227639.0,80582.0
WB_Purba Bardhaman,1,21322.0,0.0
WB_Purba Bardhaman,2,74720.0,17256.0
WB_Purba Bardhaman,3,293552.0,33868.0
WB_Purba Bardhaman,4,74005.0,128884.0
WB_Purba Bardhaman,5,177252.0,21084.0
WB_Purba Bardhaman,6,111491.0,155444.0
WB_Purba Bardhaman,7,184682.0,101146.0
WB_Purba Medinipur,1,26776.0,289.0
WB_Purba Medinipur,2,117748.0,26088.0
WB_Purba Medinipur,3,411115.0,35315.0
WB_Purba Medinipur,4,40909.0,198403.0
WB_Purba Medinipur,5,281861.0,17270.0
WB_Purba Medinipur,6,226486.0,241610.0
WB_Purba Medinipur,7,434257.0,153039.0
WB_Purulia,1,17312.0,26.0
WB_Purulia,2,38663.0,12562.0
WB_Purulia,3,129352.0,28893.0
WB_Purulia,4,16345.0,46261.0
WB_Purulia,5,115209.0,7471.0
WB_Purulia,6,81359.0,50001.0
WB_Purulia,7,182356.0,61353.0
WB_South 24 Parganas,1,35274.0,258.0
WB_South 24 Parganas,2,175905.0,25474.0
WB_South 24 Parganas,3,429217.0,51340.0
WB_South 24 Parganas,4,96232.0,251740.0
WB_South 24 Parganas,5,399841.0,28292.0
WB_South 24 Parganas,6,342804.0,229770.0
WB_South 24 Parganas,7,588322.0,206387.0
WB_Uttar Dinajpur,1,10037.0,0.0
WB_Uttar Dinajpur,2,33448.0,7416.0
WB_Uttar Dinajpur,3,104277.0,16960.0
WB_Uttar Dinajpur,4,21374.0,50519.0
WB_Uttar Dinajpur,5,120052.0,6173.0
WB_Uttar Dinajpur,6,76487.0,61376.0
WB_Uttar Dinajpur,7,175283.0,30611.0
